Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,3196709,-,-,-,28.61,77.22,5,217,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2017,1,1,0,30,8.700000000000001,0,0,0,0,-4.5,0,0,0,0,0.28500000000000003,38.99,170.24,0.14,989,0.8,355,1.3
2017,1,1,1,30,8.5,0,0,0,0,-4.6000000000000005,0,0,0,0,0.28700000000000003,39.15,157.81,0.14,988,0.8,351,1.2000000000000002
2017,1,1,2,30,8.200000000000001,0,0,0,0,-4.7,0,0,0,0,0.289,39.64,144.70000000000002,0.14,988,0.7000000000000001,344,1.1
2017,1,1,3,30,7.9,0,0,0,0,-4.800000000000001,0,0,0,0,0.292,40.12,131.56,0.14,988,0.7000000000000001,333,1
2017,1,1,4,30,7.7,0,0,0,0,-5,0,0,0,0,0.294,40.22,118.57000000000001,0.14,988,0.7000000000000001,326,1
2017,1,1,5,30,8.4,0,0,0,0,3.8000000000000003,0,0,0,0,0.268,72.88,105.88,0.12,991,1.6,116,1.2000000000000002
2017,1,1,6,30,9,0,0,0,0,4.2,0,0,0,0,0.268,72.02,93.60000000000001,0.12,992,1.6,117,1.2000000000000002
2017,1,1,7,30,11,37,45,44,0,4.6000000000000005,37,45,0,44,0.268,64.67,81.86,0.12,992,1.6,117,1.8
2017,1,1,8,30,13.600000000000001,148,159,199,0,4.9,148,159,0,199,0.268,55.71,71.3,0.12,993,1.6,117,2
2017,1,1,9,30,17.2,233,265,356,2,5.2,207,114,0,260,0.268,45.14,62.230000000000004,0.12,993,1.6,125,2.4000000000000004
2017,1,1,10,30,20.400000000000002,280,342,473,1,6.5,280,342,1,473,0.269,40.550000000000004,55.45,0.12,993,1.6,134,3
2017,1,1,11,30,21.900000000000002,257,491,560,0,7,257,491,0,560,0.269,38.050000000000004,51.910000000000004,0.12,992,1.6,135,2.7
2017,1,1,12,30,22.6,259,476,550,1,6.800000000000001,259,476,0,550,0.269,36.12,52.26,0.12,991,1.7000000000000002,134,2.2
2017,1,1,13,30,22.700000000000003,243,430,480,0,6.6000000000000005,243,430,0,480,0.268,35.38,56.43,0.12,990,1.7000000000000002,133,1.8
2017,1,1,14,30,22.200000000000003,196,381,365,1,6.4,196,381,0,365,0.268,36.04,63.67,0.12,990,1.6,134,1.4000000000000001
2017,1,1,15,30,20.700000000000003,130,250,203,2,6.300000000000001,116,61,0,134,0.268,39.13,73.06,0.12,989,1.6,143,0.9
2017,1,1,16,30,19,34,69,42,0,6.300000000000001,34,69,0,42,0.268,43.46,83.81,0.12,990,1.6,167,0.6000000000000001
2017,1,1,17,30,18.1,0,0,0,0,6.300000000000001,0,0,0,0,0.269,45.94,95.71000000000001,0.12,990,1.6,208,0.5
2017,1,1,18,30,17.400000000000002,0,0,0,0,6.300000000000001,0,0,0,0,0.269,48.01,108.08,0.12,991,1.6,257,0.6000000000000001
2017,1,1,19,30,16.3,0,0,0,0,6.300000000000001,0,0,0,0,0.27,51.4,120.85000000000001,0.12,991,1.6,289,0.8
2017,1,1,20,30,15.100000000000001,0,0,0,0,6.300000000000001,0,0,0,0,0.27,55.56,133.87,0.12,992,1.6,305,1
2017,1,1,21,30,13.9,0,0,0,0,6.300000000000001,0,0,0,0,0.271,60.13,147.02,0.12,992,1.7000000000000002,316,1.1
2017,1,1,22,30,12.8,0,0,0,0,6.300000000000001,0,0,0,0,0.272,64.68,160.09,0.12,992,1.7000000000000002,327,1.2000000000000002
